8573	AUBURN	ALABAMA	US	47.30732	-122.22845
8574	BIRMINGHAM	ALABAMA	US	33.52066	-86.80249
8575	DOTHAN	ALABAMA	US	31.22323	-85.39049
8576	FLORENCE	ALABAMA	US	34.79981	-87.67725
8577	GULF SHORES	ALABAMA	US	30.24604	-87.70082
8578	HUNTSVILLE	ALABAMA	US	34.73040	-86.58594
8579	MOBILE	ALABAMA	US	30.69436	-88.04305
8580	MONTGOMERY	ALABAMA	US	32.36681	-86.29997
8582	TROY	ALABAMA	US	42.60559	-83.14993
8584	ANCHORAGE	ALASKA	US	61.21806	-149.90028
8585	CORDOVA	ALASKA	US	35.15565	-89.77620
8586	JUNEAU	ALASKA	US	58.30194	-134.41972
8587	KODIAK	ALASKA	US	57.78852	-152.40533
8588	NAKNEK	ALASKA	US	58.72833	-157.01389
17818	PETERSBURG	ALASKA	US	37.22793	-77.40193
8589	SEWARD	ALASKA	US	40.90695	-97.09892
17819	VALDEZ	ALASKA	US	61.13083	-146.34833
8591	CHANDLER	ARIZONA	US	33.30616	-111.84125
8592	GLENDALE	ARIZONA	US	33.53865	-112.18599
8593	GRAND CANYON	ARIZONA	US	36.05443	-112.13934
8594	MESA	ARIZONA	US	33.42227	-111.82264
8595	PHOENIX	ARIZONA	US	33.44838	-112.07404
8596	SCOTTSDALE	ARIZONA	US	33.50921	-111.89903
8597	TEMPE	ARIZONA	US	33.41477	-111.90931
8598	TUCSON	ARIZONA	US	32.22174	-110.92648
8599	LITTLE ROCK	ARKANSAS	US	34.74648	-92.28959
18991	ANAHEIM	CALIFORNIA	US	33.83529	-117.91450
8601	ANTIOCH	CALIFORNIA	US	38.00492	-121.80579
8602	BAKERSFIELD	CALIFORNIA	US	35.37329	-119.01871
8603	BERKELEY	CALIFORNIA	US	37.87159	-122.27275
8604	BURBANK	CALIFORNIA	US	34.18084	-118.30897
8605	CHICO	CALIFORNIA	US	39.72849	-121.83748
8606	CHULA VISTA	CALIFORNIA	US	32.64005	-117.08420
8607	CONCORD	CALIFORNIA	US	37.97798	-122.03107
8608	COSTA MESA	CALIFORNIA	US	33.64113	-117.91867
8609	DALY CITY	CALIFORNIA	US	37.70577	-122.46192
8610	DANVILLE	CALIFORNIA	US	37.82159	-121.99996
8611	DAVIS	CALIFORNIA	US	38.54491	-121.74052
8612	ESCONDIDO	CALIFORNIA	US	33.11921	-117.08642
8613	FOLSOM	CALIFORNIA	US	38.67796	-121.17606
8614	FONTANA	CALIFORNIA	US	34.09223	-117.43505
8615	FREMONT	CALIFORNIA	US	37.54827	-121.98857
8616	FRESNO	CALIFORNIA	US	36.74773	-119.77237
8617	GLENDALE	CALIFORNIA	US	33.53865	-112.18599
8618	GOLETA	CALIFORNIA	US	34.43583	-119.82764
8619	HAYWARD	CALIFORNIA	US	37.66882	-122.08080
8620	HUNTINGTON BEACH	CALIFORNIA	US	33.66030	-117.99923
8621	INGLEWOOD	CALIFORNIA	US	33.96168	-118.35313
8622	IRVINE	CALIFORNIA	US	33.66946	-117.82311
8623	LANCASTER	CALIFORNIA	US	34.69804	-118.13674
8624	LOMPOC	CALIFORNIA	US	34.63915	-120.45794
8625	LONG BEACH	CALIFORNIA	US	33.76696	-118.18923
8626	LOS ANGELES	CALIFORNIA	US	34.05223	-118.24368
8627	MODESTO	CALIFORNIA	US	37.63910	-120.99688
8628	MONTEREY	CALIFORNIA	US	36.60024	-121.89468
8629	NAPA	CALIFORNIA	US	38.29714	-122.28553
8630	NORWALK	CALIFORNIA	US	33.90224	-118.08173
8631	OAKLAND	CALIFORNIA	US	37.80437	-122.27080
8632	OCEANSIDE	CALIFORNIA	US	33.19587	-117.37948
8633	OILDALE	CALIFORNIA	US	35.41968	-119.01955
8634	ONTARIO	CALIFORNIA	US	34.06334	-117.65089
8635	OXNARD	CALIFORNIA	US	34.19750	-119.17705
8636	PALM SPRINGS	CALIFORNIA	US	33.83030	-116.54529
8637	PALO ALTO	CALIFORNIA	US	37.44188	-122.14302
8638	PASADENA	CALIFORNIA	US	29.69106	-95.20910
8640	POMONA	CALIFORNIA	US	34.05529	-117.75228
8641	REDDING	CALIFORNIA	US	40.58654	-122.39168
8642	RICHMOND	CALIFORNIA	US	37.55376	-77.46026
8643	RIVERSIDE	CALIFORNIA	US	33.95335	-117.39616
8644	SACRAMENTO	CALIFORNIA	US	38.58157	-121.49440
8645	SALINAS	CALIFORNIA	US	36.67774	-121.65550
8646	SAN BERNARDINO	CALIFORNIA	US	34.10834	-117.28977
8647	SAN DIEGO	CALIFORNIA	US	32.71571	-117.16472
8648	SAN FRANCISCO	CALIFORNIA	US	37.77493	-122.41942
8649	SAN JOSE	CALIFORNIA	US	37.33939	-121.89496
8650	SAN MATEO	CALIFORNIA	US	37.56299	-122.32553
8652	SANTA ANA	CALIFORNIA	US	33.74557	-117.86783
8653	SANTA BARBARA	CALIFORNIA	US	34.42083	-119.69819
8654	SANTA CLARA	CALIFORNIA	US	37.35411	-121.95524
8655	SANTA CLARITA	CALIFORNIA	US	34.39166	-118.54259
8656	SANTA MONICA	CALIFORNIA	US	34.01949	-118.49138
8657	SIMI VALLEY	CALIFORNIA	US	34.26945	-118.78148
8658	STOCKTON	CALIFORNIA	US	37.95770	-121.29078
8659	SUNNYVALE	CALIFORNIA	US	37.36883	-122.03635
8660	THOUSAND OAKS	CALIFORNIA	US	34.17056	-118.83759
8661	TORRANCE	CALIFORNIA	US	33.83585	-118.34063
8662	TUSTIN	CALIFORNIA	US	33.74585	-117.82617
8663	VALLEJO	CALIFORNIA	US	38.10409	-122.25664
17814	VİCTORVILLE	CALIFORNIA	US	34.53611	-117.29116
8664	WEST HOLLYWOOD	CALIFORNIA	US	26.02065	-80.18394
9076	EDMONTON	CARIBBEAN DENIZI	US	36.98006	-85.61219
9077	JASPER	CARIBBEAN DENIZI	US	38.39144	-86.93111
8666	BOULDER	COLORADO	US	40.01499	-105.27055
8667	COLORADO SPRINGS	COLORADO	US	38.83388	-104.82136
8669	DENVER	COLORADO	US	39.73915	-104.98470
8670	FORT COLLINS	COLORADO	US	40.58526	-105.08442
8671	SPRINGFIELD	COLORADO	US	37.21533	-93.29824
19000	ANSONIA	CONNECTICUT	US	41.34621	-73.07900
8673	BRIDGEPORT	CONNECTICUT	US	41.17923	-73.18945
8675	BRISTOL	CONNECTICUT	US	41.67176	-72.94927
8676	DANBURY	CONNECTICUT	US	41.39482	-73.45401
8677	ENFIELD	CONNECTICUT	US	41.97621	-72.59176
8678	FAIRFIELD	CONNECTICUT	US	38.24936	-122.03997
8679	HAMDEN	CONNECTICUT	US	41.39593	-72.89677
8680	HARTFORD	CONNECTICUT	US	41.76371	-72.68509
8681	KENSINGTON	CONNECTICUT	US	40.64621	-73.97069
8682	MANCHESTER	CONNECTICUT	US	42.99564	-71.45479
8683	MERIDEN	CONNECTICUT	US	41.53815	-72.80704
8684	MIDDLETOWN	CONNECTICUT	US	40.39428	-74.11709
8685	MILFORD	CONNECTICUT	US	41.22232	-73.05650
8686	NAUGATUCK	CONNECTICUT	US	41.48593	-73.05066
8687	NEW BRITAIN	CONNECTICUT	US	41.66121	-72.77954
8688	NEW HAVEN	CONNECTICUT	US	41.30815	-72.92816
8689	NEW LONDON	CONNECTICUT	US	41.35565	-72.09952
8690	NORWALK	CONNECTICUT	US	33.90224	-118.08173
8691	STAMFORD	CONNECTICUT	US	41.05343	-73.53873
8692	STRATFORD	CONNECTICUT	US	41.18454	-73.13317
18998	THOMASTON	CONNECTICUT	US	32.88819	-84.32659
8693	VERNON	CONNECTICUT	US	34.15536	-99.26628
8694	WATERBURY	CONNECTICUT	US	41.55815	-73.05150
8672	WEST HAVEN	CONNECTICUT	US	41.27065	-72.94705
8695	WILLIMANTIC	CONNECTICUT	US	41.71065	-72.20813
8696	WASHINGTON	D.C	US	38.89511	-77.03637
8697	DOVER	DELAWARE	US	39.15817	-75.52437
17864	NEW CASTLE	DELAWARE	US	41.00367	-80.34701
8699	NEWARK	DELAWARE	US	40.73566	-74.17237
8700	WILMINGTON	DELAWARE	US	34.23556	-77.94604
18990	BOCA RATON	FLORIDA	US	26.35869	-80.08310
8702	BOYNTON BEACH	FLORIDA	US	26.52535	-80.06643
8703	BRADENTON	FLORIDA	US	27.49893	-82.57482
8704	CAROL CITY	FLORIDA	US	25.94065	-80.24560
8705	CLEARWATER	FLORIDA	US	27.96585	-82.80010
8706	CLERMONT	FLORIDA	US	28.54944	-81.77285
8707	COCOA	FLORIDA	US	28.38612	-80.74200
8708	CORAL GABLES	FLORIDA	US	25.72149	-80.26838
8709	CUTLER	FLORIDA	US	25.61510	-80.31061
8710	DAYTONA BEACH	FLORIDA	US	29.21081	-81.02283
8711	DE LAND	FLORIDA	US	29.02832	-81.30312
8712	DELTONA	FLORIDA	US	28.90054	-81.26367
8713	DESTIN	FLORIDA	US	30.39353	-86.49578
8714	EUSTIS	FLORIDA	US	28.85277	-81.68535
8715	FORT LAUDERDALE	FLORIDA	US	26.12231	-80.14338
8716	GAINESVILLE	FLORIDA	US	29.65163	-82.32483
8717	HALLANDALE BEACH	FLORIDA	US	25.98120	-80.14838
8718	HIALEAH	FLORIDA	US	25.85760	-80.27811
8719	HOLLY HILL	FLORIDA	US	29.24359	-81.03756
8720	HOLLYWOOD	FLORIDA	US	34.09834	-118.32674
8721	HOMESTEAD	FLORIDA	US	25.46872	-80.47756
8723	KENDALL	FLORIDA	US	25.67927	-80.31727
8724	LAKELAND	FLORIDA	US	28.03947	-81.94980
8725	MELBOURNE	FLORIDA	US	28.08363	-80.60811
8726	MIAMI	FLORIDA	US	25.77427	-80.19366
8727	MIRAMAR	FLORIDA	US	25.98731	-80.23227
8728	NEW SMYRNA BEACH	FLORIDA	US	29.02582	-80.92700
8729	OCALA	FLORIDA	US	29.18720	-82.14009
8701	OPA-LOCKA	FLORIDA	US	25.90232	-80.25033
8730	ORLANDO	FLORIDA	US	28.53834	-81.37924
8731	PALM BEACH	FLORIDA	US	26.70562	-80.03643
8732	PEMBROKE PINES	FLORIDA	US	26.00315	-80.22394
8733	PENSACOLA	FLORIDA	US	30.42131	-87.21691
8735	SANFORD	FLORIDA	US	28.80055	-81.27312
8736	SARASOTA	FLORIDA	US	27.33643	-82.53065
8737	SPRING HILL	FLORIDA	US	28.47688	-82.52546
8738	TALLAHASSEE	FLORIDA	US	30.43826	-84.28073
8739	TAMPA	FLORIDA	US	27.94752	-82.45843
8740	TITUSVILLE	FLORIDA	US	28.61222	-80.80755
8741	WESTCHESTER	FLORIDA	US	25.75482	-80.32727
8742	WINTER HAVEN	FLORIDA	US	28.02224	-81.73286
16738	ALPHARETTA	GEORGIA	US	34.07538	-84.29409
8743	ATLANTA	GEORGIA	US	33.74900	-84.38798
8744	COLUMBUS	GEORGIA	US	39.96118	-82.99879
8746	GAINESVILLE(GA)	GEORGIA	US	29.65163	-82.32483
8747	LAGRANGE	GEORGIA	US	33.03929	-85.03133
8748	MACON	GEORGIA	US	32.84069	-83.63240
8749	ROME	GEORGIA	US	34.25704	-85.16467
8750	SAVANNAH	GEORGIA	US	32.08354	-81.09983
8751	WARRENTON	GEORGIA	US	38.71345	-77.79527
8752	HILO	HAVAI ADALARI	US	19.72991	-155.09073
8753	HONOLULU	HAVAI ADALARI	US	21.30694	-157.85833
8754	BOISE	IDAHO	US	43.61350	-116.20345
8755	MOSCOW	IDAHO	US	46.73239	-117.00017
8756	SUN VALLEY	IDAHO	US	39.59630	-119.77602
8757	TWIN FALLS	IDAHO	US	42.56297	-114.46087
8758	AURORA	ILLINOIS	US	39.72943	-104.83192
8759	CHAMPAIGN	ILLINOIS	US	40.11642	-88.24338
8760	CHICAGO	ILLINOIS	US	41.85003	-87.65005
8761	ELGIN	ILLINOIS	US	42.03725	-88.28119
8762	GALESBURG	ILLINOIS	US	40.94782	-90.37124
8763	JOLIET	ILLINOIS	US	41.52519	-88.08340
8764	KANKAKEE	ILLINOIS	US	41.12003	-87.86115
8765	NAPERVILLE	ILLINOIS	US	41.78586	-88.14729
8766	URBANA	ILLINOIS	US	40.11059	-88.20727
8767	WAUKEGAN	ILLINOIS	US	42.36363	-87.84479
8768	BLOOMINGTON	INDIANA	US	44.84080	-93.29828
8769	EVANSVILLE	INDIANA	US	37.97476	-87.55585
8770	FORT WAYNE	INDIANA	US	41.13060	-85.12886
8771	GARY	INDIANA	US	41.59337	-87.34643
8773	HAMMOND	INDIANA	US	41.58337	-87.50004
8774	INDIANAPOLIS	INDIANA	US	39.76838	-86.15804
8775	LAFAYETTE	INDIANA	US	30.22409	-92.01984
8776	RICHMOND	INDIANA	US	37.55376	-77.46026
8777	AMES	IOWA	US	42.03471	-93.61994
8778	COUNCIL BLUFFS	IOWA	US	41.26194	-95.86083
8779	DES MOINES	IOWA	US	41.60054	-93.60911
8780	IOWA CITY	IOWA	US	41.66113	-91.53017
8781	NEWTON	IOWA	US	42.33704	-71.20922
8782	ATCHISON	KANSAS	US	39.56305	-95.12164
8783	LAWRENCE	KANSAS	US	38.97167	-95.23525
8784	LEAVENWORTH	KANSAS	US	39.31111	-94.92246
8785	MANHATTAN	KANSAS	US	40.78343	-73.96625
8786	OLATHE	KANSAS	US	38.88140	-94.81913
8789	TOPEKA	KANSAS	US	39.04833	-95.67804
8790	WICHITA	KANSAS	US	37.69224	-97.33754
8791	BOWLING GREEN	KENTUCKY	US	36.99032	-86.44360
8792	FRANKFORT	KENTUCKY	US	38.20091	-84.87328
8793	LEXINGTON	KENTUCKY	US	37.98869	-84.47772
8794	LOUISVILLE	KENTUCKY	US	38.25424	-85.75941
8795	BATON ROUGE	LOUISIANA	US	30.44332	-91.18747
8796	NEW ORLEANS	LOUISIANA	US	29.95465	-90.07507
8797	AUGUSTA	MAINE	US	33.47097	-81.97484
8798	CAMDEN	MAINE	US	39.92595	-75.11962
19014	ANNAPOLIS	MARYLAND	US	38.97859	-76.49184
8800	ARNOLD	MARYLAND	US	39.03206	-76.50274
8801	BALTIMORE	MARYLAND	US	39.29038	-76.61219
8802	BETHESDA	MARYLAND	US	38.98067	-77.10026
8799	ELKTON	MARYLAND	US	39.60678	-75.83327
8803	FREDERICK	MARYLAND	US	39.41427	-77.41054
18996	HAGERSTOWN	MARYLAND	US	39.64176	-77.71999
17808	LANHAM	MARYLAND	US	38.96875	-76.86340
8804	OCEAN CITY	MARYLAND	US	39.27762	-74.57460
18999	AMHERST	MASSACHUSETTS	US	42.97839	-78.79976
8806	BOSTON	MASSACHUSETTS	US	42.35843	-71.05977
8807	BRAINTREE	MASSACHUSETTS	US	42.20384	-71.00215
8808	BROOKLINE	MASSACHUSETTS	US	42.33176	-71.12116
8809	CAMBRIDGE	MASSACHUSETTS	US	42.37510	-71.10561
8810	FALMOUTH	MASSACHUSETTS	US	38.32402	-77.46832
8811	GLOUCESTER	MASSACHUSETTS	US	42.61405	-70.66313
8812	HAVERHILL	MASSACHUSETTS	US	42.77620	-71.07728
8813	LAWRENCE	MASSACHUSETTS	US	38.97167	-95.23525
8814	LOWELL	MASSACHUSETTS	US	42.63342	-71.31617
8805	LUDLOW	MASSACHUSETTS	US	42.16009	-72.47592
8815	LYNN	MASSACHUSETTS	US	42.46676	-70.94949
8816	MANCHESTER	MASSACHUSETTS	US	42.99564	-71.45479
8817	MILFORD	MASSACHUSETTS	US	41.22232	-73.05650
8818	NEEDHAM	MASSACHUSETTS	US	42.28343	-71.23283
8819	NEWTON	MASSACHUSETTS	US	42.33704	-71.20922
8820	QUINCY	MASSACHUSETTS	US	42.25288	-71.00227
8821	SOMERVILLE	MASSACHUSETTS	US	42.38760	-71.09950
17809	SPRINGFIELD	MASSACHUSETTS	US	37.21533	-93.29824
8822	WEBSTER	MASSACHUSETTS	US	42.05010	-71.88007
8823	WEYMOUTH	MASSACHUSETTS	US	42.22093	-70.93977
8824	WORCESTER	MASSACHUSETTS	US	42.26259	-71.80229
19012	ANN ARBOR	MICHIGAN	US	42.27756	-83.74088
8826	BAY CITY	MICHIGAN	US	43.59447	-83.88886
8827	DETROIT	MICHIGAN	US	42.33143	-83.04575
8828	EAST LANSING	MICHIGAN	US	42.73698	-84.48387
8829	FLINT	MICHIGAN	US	43.01253	-83.68746
8830	GRAND RAPIDS	MICHIGAN	US	42.96336	-85.66809
8831	HOUGHTON	MICHIGAN	US	47.12187	-88.56901
17916	KALAMAZOO	MICHIGAN	US	42.29171	-85.58723
8832	LANSING	MICHIGAN	US	42.73253	-84.55553
8833	LIVONIA	MICHIGAN	US	42.36837	-83.35271
8834	MICHIGAN CENTER	MICHIGAN	US	42.23309	-84.32718
8836	WARREN	MICHIGAN	US	42.49044	-83.01304
8825	WYANDOTTE	MICHIGAN	US	42.21421	-83.14992
8837	BRAINERD	MINNESOTA	US	46.35802	-94.20083
8838	DULUTH	MINNESOTA	US	46.78327	-92.10658
8839	MINNEAPOLIS	MINNESOTA	US	44.97997	-93.26384
8840	ROCHESTER	MINNESOTA	US	43.15478	-77.61556
8841	SAINT PAUL	MINNESOTA	US	44.94441	-93.09327
8842	HATTIESBURG	MISSISSIPPI	US	31.32712	-89.29034
8843	JACKSON	MISSISSIPPI	US	32.29876	-90.18481
8844	OXFORD	MISSISSIPPI	US	34.36650	-89.51925
8845	ANDERSON	MISSOURI	US	40.10532	-85.68025
8846	BELTON	MISSOURI	US	38.81195	-94.53190
8847	COLUMBIA	MISSOURI	US	34.00071	-81.03481
8848	COLUMBUS	MISSOURI	US	39.96118	-82.99879
8849	JEFFERSON CITY	MISSOURI	US	38.57670	-92.17352
8850	KANSAS CITY	MISSOURI	US	39.09973	-94.57857
8851	LIBERTY	MISSOURI	US	39.24611	-94.41912
8852	MARYVILLE	MISSOURI	US	35.75647	-83.97046
8853	ROLLA	MISSOURI	US	37.95143	-91.77127
8854	SPRINGFIELD	MISSOURI	US	37.21533	-93.29824
8856	ST. LOUIS	MISSOURI	US	38.62727	-90.19789
8857	HELENA	MONTANA	US	46.59271	-112.03611
8858	LINCOLN	NEBRASKA	US	40.80000	-96.66696
8859	OMAHA	NEBRASKA	US	41.25626	-95.94043
8860	CARSON CITY	NEVADA	US	39.16380	-119.76740
8861	LAS VEGAS	NEVADA	US	36.17497	-115.13722
8862	RENO	NEVADA	US	39.52963	-119.81380
8863	EXETER	NEW HAMPSHIRE	US	36.29606	-119.14205
8864	MANCHESTER	NEW HAMPSHIRE	US	42.99564	-71.45479
8865	NASHUA	NEW HAMPSHIRE	US	42.76537	-71.46757
8866	ATLANTIC CITY	NEW JERSEY	US	39.36415	-74.42306
19004	BLOOMFIELD	NEW JERSEY	US	40.80677	-74.18542
8868	BURLINGTON	NEW JERSEY	US	36.09569	-79.43780
18943	CLIFFSIDE PARK	NEW JERSEY	US	40.82149	-73.98764
8869	CLIFTON	NEW JERSEY	US	40.85843	-74.16376
8871	ELIZABETH	NEW JERSEY	US	40.66399	-74.21070
8872	EWING	NEW JERSEY	US	40.26983	-74.79988
8873	JERSEY CITY	NEW JERSEY	US	40.72816	-74.07764
8867	LUMBERTON	NEW JERSEY	US	34.61834	-79.01045
18997	MONROEVILLE	NEW JERSEY	US	40.42118	-79.78810
8874	NEW BRUNSWICK	NEW JERSEY	US	40.48622	-74.45182
8875	NEWARK	NEW JERSEY	US	40.73566	-74.17237
8876	NORTH PLAINFIELD	NEW JERSEY	US	40.63010	-74.42737
8877	PATERSON	NEW JERSEY	US	40.91677	-74.17181
8879	PISCATAWAY	NEW JERSEY	US	40.49927	-74.39904
8880	PRINCETON	NEW JERSEY	US	25.53844	-80.40894
8881	SALEM	NEW JERSEY	US	44.94290	-123.03510
8882	SCOTCH PLAINS	NEW JERSEY	US	40.65538	-74.38987
8883	SOMERSET	NEW JERSEY	US	40.49760	-74.48849
8884	TRENTON	NEW JERSEY	US	40.21705	-74.74294
8886	UNION CITY	NEW JERSEY	US	37.59577	-122.01913
8887	VINELAND	NEW JERSEY	US	39.48623	-75.02573
8888	WESTFIELD	NEW JERSEY	US	42.12509	-72.74954
8889	WILLINGBORO	NEW JERSEY	US	40.02789	-74.86905
8890	ALBUQUERQUE	NEW MEXICO	US	35.08449	-106.65114
8891	SANTA FE	NEW MEXICO	US	35.68698	-105.93780
19001	ALBANY	NEW YORK	US	42.65258	-73.75623
8893	BATAVIA	NEW YORK	US	41.85003	-88.31257
8894	BINGHAMTON	NEW YORK	US	42.09869	-75.91797
8895	BRIGHTON	NEW YORK	US	42.35010	-71.15644
20023	BROOKLYN	NEW YORK	US	40.65010	-73.94958
8896	BROOKLYN (Cattaraugus)	NEW YORK	US	40.65010	-73.94958
8897	BUFFALO	NEW YORK	US	42.88645	-78.87837
8898	CANANDAIGUA	NEW YORK	US	42.87423	-77.28804
8899	ELMIRA	NEW YORK	US	42.08980	-76.80773
8900	GENEVA	NEW YORK	US	41.88753	-88.30535
8901	ITHACA	NEW YORK	US	42.44063	-76.49661
8902	LOCKPORT	NEW YORK	US	41.58948	-88.05784
8903	NEW YORK	NEW YORK	US	40.71427	-74.00597
8904	NEWARK	NEW YORK	US	40.73566	-74.17237
8892	PORT JEFFERSON STATION	NEW YORK	US	40.92538	-73.04733
8905	ROCHESTER	NEW YORK	US	43.15478	-77.61556
8906	RONKONKOMA	NEW YORK	US	40.82100	-73.14300
8907	SYRACUSE	NEW YORK	US	43.04812	-76.14742
8908	YONKERS	NEW YORK	US	40.93040	-73.89789
18994	BANNER ELK	NORTH CAROLINA	US	36.16318	-81.87150
8910	CHARLOTTE	NORTH CAROLINA	US	35.22709	-80.84313
8911	DURHAM	NORTH CAROLINA	US	35.99403	-78.89862
8912	GREENSBORO	NORTH CAROLINA	US	36.07264	-79.79198
8913	RALEIGH	NORTH CAROLINA	US	35.77210	-78.63861
8915	SHELBY	NORTH CAROLINA	US	42.67087	-83.03298
8909	STALLINGS	NORTH CAROLINA	US	35.09070	-80.68618
8916	BISMARCK	NORTH DAKOTA	US	46.80833	-100.78374
8917	AKRON	OHIO	US	41.08144	-81.51901
16743	AVON LAKE	OHIO	US	41.50532	-82.02820
8918	CINCINNATI	OHIO	US	39.12711	-84.51439
8919	CIRCLEVILLE	OHIO	US	39.60062	-82.94601
8920	CLEVELAND	OHIO	US	41.49950	-81.69541
8921	COLUMBUS	OHIO	US	39.96118	-82.99879
8922	DAYTON	OHIO	US	39.75895	-84.19161
8923	DUBLIN	OHIO	US	37.70215	-121.93579
8924	GAHANNA	OHIO	US	40.01923	-82.87934
8926	HEATH	OHIO	US	40.02284	-82.44460
8927	KENT	OHIO	US	47.38093	-122.23484
8928	LONDON	OHIO	US	39.88645	-83.44825
8929	MARYSVILLE	OHIO	US	48.05176	-122.17708
8930	SPRINGFIELD	OHIO	US	37.21533	-93.29824
8931	TOLEDO	OHIO	US	41.66394	-83.55521
8932	URBANA	OHIO	US	40.11059	-88.20727
8933	WESTERVILLE	OHIO	US	40.12617	-82.92907
8934	WORTHINGTON	OHIO	US	40.09312	-83.01796
8935	YOUNGSTOWN	OHIO	US	41.09978	-80.64952
8936	LAWTON	OKLAHOMA	US	34.60869	-98.39033
8937	OKLAHOMA CITY	OKLAHOMA	US	35.46756	-97.51643
8938	STILLWATER	OKLAHOMA	US	36.11561	-97.05837
8939	TULSA	OKLAHOMA	US	36.15398	-95.99277
18993	CORVALLIS	OREGON	US	44.56457	-123.26204
8940	GRESHAM	OREGON	US	45.49818	-122.43148
8941	PORTLAND	OREGON	US	45.52345	-122.67621
8942	SALEM	OREGON	US	44.94290	-123.03510
20036	ALLENTOWN	PENNSYLVANIA	US	40.60843	-75.49018
8945	BENSALEM	PENNSYLVANIA	US	40.10455	-74.95128
8947	BRISTOL	PENNSYLVANIA	US	41.67176	-72.94927
8948	CHESTER	PENNSYLVANIA	US	39.84753	-75.35785
8949	ERIE	PENNSYLVANIA	US	42.12922	-80.08506
8950	HARRISBURG	PENNSYLVANIA	US	40.27370	-76.88442
8951	INDIANA	PENNSYLVANIA	US	40.62146	-79.15253
19003	LANCASTER	PENNSYLVANIA	US	34.69804	-118.13674
8944	LEVITTOWN	PENNSYLVANIA	US	40.15511	-74.82877
8952	MCKEESPORT	PENNSYLVANIA	US	40.34785	-79.86422
8953	NEW CASTLE	PENNSYLVANIA	US	41.00367	-80.34701
8954	NORRISTOWN	PENNSYLVANIA	US	40.12150	-75.33990
8955	PHILADELPHIA	PENNSYLVANIA	US	39.95238	-75.16362
8956	PHOENIXVILLE	PENNSYLVANIA	US	40.13038	-75.51491
8957	PITTSBURGH	PENNSYLVANIA	US	40.44062	-79.99589
8958	POTTSTOWN	PENNSYLVANIA	US	40.24537	-75.64963
8959	READING	PENNSYLVANIA	US	40.33565	-75.92687
8960	STATE COLLEGE	PENNSYLVANIA	US	40.79339	-77.86000
8961	TAMAQUA	PENNSYLVANIA	US	40.79731	-75.96937
8962	UNIONTOWN	PENNSYLVANIA	US	39.90008	-79.71643
8963	PROVIDENCE	RHODE ISLAND	US	41.82399	-71.41283
18995	CLEMSON	SOUTH CAROLINA	US	34.68344	-82.83737
8964	COLUMBIA	SOUTH CAROLINA	US	34.00071	-81.03481
8965	PENDLETON	SOUTH CAROLINA	US	45.67207	-118.78860
8966	PIERRE	SOUTH DAKOTA	US	44.36832	-100.35097
8967	RAPID CITY	SOUTH DAKOTA	US	44.08054	-103.23101
8968	BRISTOL	TENNESSEE	US	41.67176	-72.94927
8969	CHATTANOOGA	TENNESSEE	US	35.04563	-85.30968
8970	KINGSPORT	TENNESSEE	US	36.54843	-82.56182
8971	KNOXVILLE	TENNESSEE	US	35.96064	-83.92074
8972	MEMPHIS	TENNESSEE	US	35.14953	-90.04898
8973	NASHVILLE	TENNESSEE	US	36.16589	-86.78444
8974	OAK RIDGE	TENNESSEE	US	36.01036	-84.26964
8975	AUSTIN	TEXAS	US	30.26715	-97.74306
8976	BAY CITY	TEXAS	US	43.59447	-83.88886
8977	BAYTOWN	TEXAS	US	29.73550	-94.97743
8978	BEAUMONT	TEXAS	US	30.08605	-94.10185
8979	COLLEGE STATION	TEXAS	US	30.62798	-96.33441
8980	CONROE	TEXAS	US	30.31188	-95.45605
8981	DALLAS	TEXAS	US	32.78306	-96.80667
8982	DENTON	TEXAS	US	33.21484	-97.13307
8983	EL PASO	TEXAS	US	31.75872	-106.48693
8984	FORT WORTH	TEXAS	US	32.72541	-97.32085
8985	GALVESTON	TEXAS	US	29.30135	-94.79770
8986	HOUSTON	TEXAS	US	29.76328	-95.36327
8987	LAREDO	TEXAS	US	27.50641	-99.50754
8988	LUBBOCK	TEXAS	US	33.57786	-101.85517
8989	PASADENA	TEXAS	US	29.69106	-95.20910
8990	ROSENBERG	TEXAS	US	29.55718	-95.80856
8991	SAN ANTONIO	TEXAS	US	29.42412	-98.49363
8992	TEXAS CITY	TEXAS	US	29.38385	-94.90270
8993	WICHITA FALLS	TEXAS	US	33.91371	-98.49339
8994	OGDEN	UTAH	US	41.22300	-111.97383
8995	ROY	UTAH	US	41.16161	-112.02633
8996	SALT LAKE CITY	UTAH	US	40.76078	-111.89105
8997	BENNINGTON	VERMONT	US	42.87813	-73.19677
8998	MONTPELIER	VERMONT	US	44.26006	-72.57539
18992	ALEXANDRIA	VIRGINIA	US	38.80484	-77.04692
9000	BLACKSBURG	VIRGINIA	US	37.22957	-80.41394
9001	BON AIR	VIRGINIA	US	37.52487	-77.55777
9002	CHARLOTTESVILLE	VIRGINIA	US	38.02931	-78.47668
9003	HAMPTON	VIRGINIA	US	37.02987	-76.34522
9004	HOPEWELL	VIRGINIA	US	37.30432	-77.28720
9005	LAKESIDE	VIRGINIA	US	30.12996	-81.76815
8999	NEWPORT NEWS	VIRGINIA	US	36.98038	-76.42975
9006	NORFOLK	VIRGINIA	US	36.84681	-76.28522
9007	PETERSBURG	VIRGINIA	US	37.22793	-77.40193
